时间,实发辐照度,辐照度,温度,风速,风向,压强,湿度,实际功率
2020-12-01 10:35:00,587.247,54.379,16.835,4.673,97.209,1022.37,68.633,7.344
2020-12-01 10:40:00,595.141,59.515,16.63,4.58,107.2,1022.25,68.635,7.478
2020-12-01 10:45:00,602.547,53.303,17.022,3.762,89.237,1022.11,68.636,7.582
2020-12-01 10:50:00,610.358,56.29,17.311,4.639,84.282,1022.01,66.626,7.706
2020-12-01 10:55:00,616.607,55.229,17.412,4.471,103.117,1021.9,67.631,7.787
2020-12-01 11:00:00,623.937,53.474,17.518,3.588,89.962,1022.01,65.619,7.817
2020-12-01 11:05:00,627.145,55.535,17.689,3.801,105.304,1021.75,66.627,7.641
2020-12-01 11:10:00,638.141,56.587,17.926,4.467,88.673,1021.62,64.61,7.75
2020-12-01 11:15:00,643.87,57.506,18.032,3.551,104.892,1021.44,65.617,7.903
2020-12-01 11:20:00,652.62,59.806,18.232,3.561,102.115,1021.32,63.61,7.918
2020-12-01 11:25:00,654.217,58.964,18.333,3.472,111.521,1021.19,64.935,7.932
2020-12-01 11:30:00,657.097,61.352,18.481,3.515,94.899,1021.09,64.61,7.942
2020-12-01 11:35:00,662.981,58.718,18.662,3.202,94.949,1020.99,62.605,8.001
2020-12-01 11:40:00,669.719,56.697,18.769,3.315,85.882,1020.88,63.611,8.02
2020-12-01 11:45:00,674.592,58.779,19.053,4.175,109.437,1020.78,63.605,8.045
2020-12-01 11:50:00,673.838,58.329,19.194,2.99,70.69,1020.67,61.599,8.034
2020-12-01 11:55:00,680.092,55.77,19.341,3.441,73.207,1020.56,62.604,8.102
2020-12-01 12:00:00,685.163,64.067,19.239,3.439,92.468,1020.46,62.601,8.135
2020-12-01 12:05:00,690.07,56.5,19.579,2.217,84.946,1020.34,62.608,8.176
2020-12-01 12:10:00,693.229,61.15,19.794,2.792,107.757,1020.13,60.591,8.158
2020-12-01 12:15:00,697.982,56.607,19.992,2.286,84.426,1019.93,59.587,8.167
2020-12-01 12:20:00,700.855,60.569,20.097,2.855,73.799,1019.82,60.592,8.184
2020-12-01 12:25:00,700.285,64.286,19.98,2.283,108.808,1019.71,60.596,8.185
2020-12-01 12:30:00,699.228,58.533,20.534,3.443,62.346,1019.6,60.596,8.119
2020-12-01 12:35:00,692.417,68.383,20.433,3.787,90.42,1019.5,58.586,8.081
2020-12-01 12:40:00,699.768,60.766,20.427,3.839,121.087,1019.39,59.593,8.164
2020-12-01 12:45:00,697.578,34.01,20.758,2.822,67.006,1019.5,59.594,8.105
2020-12-01 12:50:00,698.677,37.408,20.867,3.075,84.176,1019.22,57.577,8.094
2020-12-01 12:55:00,694.088,35.518,21.207,2.953,102.993,1019.04,58.586,8.04
2020-12-01 13:00:00,696.717,36.326,21.311,2.511,111.526,1018.9,58.581,8.057
2020-12-01 13:05:00,691.334,36.505,21.205,3.425,87.042,1018.79,56.571,8.2
2020-12-01 13:10:00,689.394,37.295,21.42,3.925,85.731,1018.69,57.58,8.391
2020-12-01 13:15:00,682.969,37.725,21.528,3.402,113.181,1018.57,57.58,8.351
2020-12-01 13:20:00,677.425,38.304,21.63,3.8,110.281,1018.46,55.57,8.272
2020-12-01 13:25:00,672.571,38.739,21.523,3.3,100.303,1018.34,56.576,8.252
2020-12-01 13:30:00,673.659,39.31,21.736,3.216,119.032,1018.17,56.575,8.213
2020-12-01 13:35:00,669.867,39.784,21.842,3.611,92.134,1018.06,56.576,8.129
2020-12-01 13:40:00,659.557,40.156,21.944,3.338,107.479,1017.95,56.571,7.993
2020-12-01 13:45:00,657.917,41.162,21.812,4.142,109.232,1017.83,56.575,7.968
2020-12-01 13:50:00,649.81,41.009,21.72,3.939,74.425,1017.69,56.571,7.859
2020-12-01 13:55:00,639.134,41.14,21.837,2.905,103.18,1017.53,56.577,7.724
2020-12-01 14:00:00,636.893,40.66,22.232,3.052,81.816,1017.42,56.57,7.673
2020-12-01 14:05:00,628.835,42.632,22.127,3.711,105.75,1017.31,54.56,7.537
2020-12-01 14:10:00,625.603,42.292,22.029,3.902,75.844,1017.42,55.569,7.471
2020-12-01 14:15:00,612.867,41.166,21.946,3.852,67.815,1017.2,55.565,7.317
2020-12-01 14:20:00,604.048,41.39,22.341,2.937,83.779,1017.09,55.569,7.208
2020-12-01 14:25:00,604.206,43.668,22.233,3.646,99.34,1017.2,53.551,7.145
2020-12-01 14:30:00,592.185,41.344,22.238,3.26,66.715,1016.99,55.191,6.955
2020-12-01 14:35:00,578.557,41.798,22.475,3.205,88.858,1017.09,54.552,6.744
2020-12-01 14:40:00,568.52,41.883,22.582,3.729,104.441,1016.88,54.558,6.619
2020-12-01 14:45:00,560.445,41.403,22.689,2.598,92.479,1016.99,54.857,6.465
2020-12-01 14:50:00,551.82,42.183,22.584,2.554,90.691,1016.77,54.556,6.307
2020-12-01 14:55:00,540.466,42.979,22.351,4.041,87.36,1016.88,55.029,6.16
2020-12-01 15:00:00,533.003,42.904,22.194,2.653,78.949,1016.67,55.515,6.031
2020-12-01 15:05:00,520.456,43.103,22.282,3.562,107.635,1016.77,54.566,5.825
2020-12-01 15:10:00,513.884,41.509,22.34,2.475,93.825,1016.57,54.569,5.681
2020-12-01 15:15:00,497.51,41.728,22.562,2.714,150.012,1016.67,54.552,5.459
2020-12-01 15:20:00,485.392,41.644,22.584,2.306,94.995,1016.46,54.557,5.303
2020-12-01 15:25:00,471.895,42.168,22.436,3.399,84.78,1016.57,52.543,5.092
2020-12-01 15:30:00,460.278,43.347,22.303,2.996,112.578,1016.57,54.507,4.925
2020-12-01 15:35:00,443.585,40.408,22.414,2.746,86.157,1016.56,54.511,4.689
2020-12-01 15:40:00,424.313,39.646,22.513,2.313,91.076,1016.57,54.506,4.505
2020-12-01 15:45:00,413.802,40.688,22.3,2.887,83.529,1016.57,54.509,4.358
2020-12-01 15:50:00,395.446,39.401,22.303,2.114,102.354,1016.35,56.523,4.133
2020-12-01 15:55:00,369.508,37.133,22.465,2.682,100.613,1016.46,55.355,3.854
2020-12-01 16:00:00,346.867,36.073,22.483,2.418,122.386,1016.45,54.709,3.597
2020-12-01 16:05:00,330.812,36.49,22.391,2.612,85.374,1016.45,55.078,3.405
2020-12-01 16:10:00,303.518,34.271,22.192,1.678,68.775,1016.46,55.516,3.138
2020-12-01 16:15:00,282.327,33.216,22.293,2.067,95.729,1016.45,55.522,2.886
2020-12-01 16:20:00,262.342,31.328,22.32,2.103,119.722,1016.46,55.515,2.682
2020-12-01 16:25:00,242.669,28.793,22.305,2.107,92.522,1016.46,55.521,2.461
2020-12-01 16:30:00,222.809,27.561,22.302,2.369,95.755,1016.46,55.515,2.234
2020-12-01 16:35:00,201.75,26.124,22.09,2.587,114.338,1016.45,55.521,1.961
2020-12-01 16:40:00,180.372,25.669,21.989,1.674,110.828,1016.45,55.523,1.678
2020-12-01 16:45:00,161.15,24.033,21.884,1.785,105.578,1016.45,55.519,1.373
2020-12-01 16:50:00,146.078,22.545,21.985,1.507,105.437,1016.56,57.524,1.061
2020-12-01 16:55:00,131.285,23.391,21.77,2.26,99.37,1016.34,56.516,0.786
2020-12-01 17:00:00,114.122,23.03,21.605,2.135,90.367,1016.46,58.525,0.624
2020-12-01 17:05:00,97.387,22.587,21.423,1.883,83.783,1016.66,59.526,0.535
2020-12-01 17:10:00,83.151,19.161,21.306,1.302,94.965,1016.56,60.528,0.458
2020-12-01 17:15:00,70.929,18.741,21.188,1.855,75.213,1016.76,59.524,0.392
2020-12-01 17:20:00,58.14,17.381,21.035,1.373,78.659,1016.65,59.523,0.324
2020-12-01 17:25:00,45.674,17.438,20.864,1.397,76.267,1016.87,61.534,0.254
2020-12-01 17:30:00,32.595,15.474,20.69,1.615,74.074,1016.76,62.543,0.174
2020-12-01 17:35:00,19.968,12.64,20.529,1.487,81.576,1016.98,61.536,0.002
2020-12-01 17:40:00,7.9,7.891,20.384,1.459,79.535,1016.88,63.545,0.0
2020-12-01 17:45:00,2.492,2.492,20.184,0.954,76.559,1017.08,64.548,0.0
2020-12-01 17:50:00,0.0,0.0,20.049,1.018,81.221,1016.97,65.558,0.0
2020-12-01 17:55:00,0.0,0.0,19.927,1.098,73.302,1016.97,64.553,0.0
2020-12-01 18:00:00,0.0,0.0,19.825,1.301,71.971,1017.18,64.556,0.0
2020-12-01 18:05:00,0.0,0.0,19.717,1.604,75.366,1017.07,66.566,0.0
2020-12-01 18:10:00,0.0,0.0,19.612,0.944,96.659,1017.28,65.562,0.0
2020-12-01 18:15:00,0.0,0.0,19.292,0.533,110.965,1017.18,67.969,0.0
2020-12-01 18:20:00,0.0,0.0,19.091,0.561,96.03,1017.39,68.979,0.0
2020-12-01 18:25:00,0.0,0.0,18.828,0.565,80.443,1017.49,70.048,0.0
2020-12-01 18:30:00,0.0,0.0,18.664,0.562,56.674,1017.38,71.098,0.0
2020-12-01 18:35:00,0.0,0.0,18.774,0.527,52.754,1017.38,70.089,0.0
2020-12-01 18:40:00,0.0,0.0,18.564,0.415,49.181,1017.59,70.098,0.0
2020-12-01 18:45:00,0.0,0.0,18.671,0.54,60.369,1017.48,70.092,0.0
2020-12-01 18:50:00,0.0,0.0,18.671,0.327,64.621,1017.48,70.091,0.0
2020-12-01 18:55:00,0.0,0.0,18.46,0.43,48.348,1017.49,72.102,0.0
2020-12-01 19:00:00,0.0,0.0,18.352,0.367,62.591,1017.48,71.094,0.0
2020-12-01 19:05:00,0.0,0.0,18.245,0.344,73.718,1017.7,73.109,0.0
2020-12-01 19:10:00,0.0,0.0,18.139,0.599,83.812,1017.6,74.111,0.0
2020-12-01 19:15:00,0.0,0.0,17.953,0.654,77.177,1017.81,73.102,0.0
2020-12-01 19:20:00,0.0,0.0,18.054,0.608,81.594,1017.71,73.111,0.0
2020-12-01 19:25:00,0.0,0.0,18.099,0.908,77.348,1017.92,73.102,0.0
2020-12-01 19:30:00,0.0,0.0,18.1,0.578,72.007,1017.82,73.11,0.0
2020-12-01 19:35:00,0.0,0.0,18.055,0.677,71.795,1018.02,73.075,0.0
2020-12-01 19:40:00,0.0,0.0,18.054,0.171,90.008,1017.92,73.111,0.0
2020-12-01 19:45:00,0.0,0.0,17.844,0.105,101.173,1018.13,73.102,0.0
2020-12-01 19:50:00,0.0,0.0,17.722,0.122,132.729,1018.02,75.12,0.0
2020-12-01 19:55:00,0.0,0.0,17.584,0.042,166.485,1018.23,76.123,0.0
2020-12-01 20:00:00,0.0,0.0,17.411,0.246,180.945,1018.34,77.13,0.0
2020-12-01 20:05:00,0.0,0.0,17.3,0.108,151.844,1018.23,78.138,0.0
2020-12-01 20:10:00,0.0,0.0,17.198,0.016,153.376,1018.24,77.137,0.0
2020-12-01 20:15:00,0.0,0.0,17.09,0.0,158.012,1018.44,77.136,0.0
2020-12-01 20:20:00,0.0,0.0,16.884,0.0,110.527,1018.55,79.148,0.0
2020-12-01 20:25:00,0.0,0.0,16.63,0.214,85.198,1018.45,80.15,0.0
2020-12-01 20:30:00,0.0,0.0,16.345,0.312,78.344,1018.45,81.15,0.0
2020-12-01 20:35:00,0.0,0.0,16.072,0.772,73.917,1018.45,82.54,0.0
2020-12-01 20:40:00,0.0,0.0,16.178,0.694,73.638,1018.44,83.546,0.0
2020-12-01 20:45:00,0.0,0.0,15.971,0.015,99.17,1018.66,82.541,0.0
2020-12-01 20:50:00,0.0,0.0,15.87,0.0,146.714,1018.56,82.546,0.0
2020-12-01 20:55:00,0.0,0.0,15.762,0.0,151.933,1018.55,82.538,0.0
2020-12-01 21:00:00,0.0,0.0,15.655,0.071,170.425,1018.77,84.671,0.0
2020-12-01 21:05:00,0.0,0.0,15.765,0.309,168.943,1018.66,85.681,0.0
2020-12-01 21:10:00,0.0,0.0,15.764,0.226,167.554,1018.88,84.672,0.0
2020-12-01 21:15:00,0.0,0.0,15.757,0.09,172.14,1018.78,84.679,0.0
2020-12-01 21:20:00,0.0,0.0,15.761,0.301,167.824,1018.99,84.675,0.0
2020-12-01 21:25:00,0.0,0.0,15.548,0.003,105.56,1018.84,84.674,0.0
2020-12-01 21:30:00,0.0,0.0,15.447,0.0,76.013,1018.85,84.68,0.0
2020-12-01 21:35:00,0.0,0.0,15.346,0.01,135.067,1018.83,84.68,0.0
2020-12-01 21:40:00,0.0,0.0,15.452,0.075,159.298,1018.87,86.687,0.0
2020-12-01 21:45:00,0.0,0.0,15.453,0.0,186.268,1018.87,85.42,0.0
2020-12-01 21:50:00,0.0,0.0,15.449,0.001,209.053,1018.89,85.23,0.0
2020-12-01 21:55:00,0.0,0.0,15.456,0.073,161.491,1018.88,85.435,0.0
2020-12-01 22:00:00,0.0,0.0,15.236,0.155,141.568,1018.87,85.681,0.0
2020-12-01 22:05:00,0.0,0.0,15.131,0.491,147.544,1018.87,85.682,0.0
2020-12-01 22:10:00,0.0,0.0,15.239,0.74,162.752,1018.89,87.695,0.0
2020-12-01 22:15:00,0.0,0.0,15.318,0.795,160.949,1018.89,86.426,0.0
2020-12-01 22:20:00,0.0,0.0,15.4,1.087,150.212,1018.73,86.038,0.0
2020-12-01 22:25:00,0.0,0.0,15.4,1.299,148.725,1019.0,85.777,0.0
2020-12-01 22:30:00,0.0,0.0,15.353,0.957,157.177,1019.1,85.89,0.0
2020-12-01 22:35:00,0.0,0.0,15.346,1.309,153.746,1019.0,86.28,0.0
2020-12-01 22:40:00,0.0,0.0,15.301,1.203,146.678,1019.21,86.271,0.0
2020-12-01 22:45:00,0.0,0.0,15.354,1.392,147.96,1019.11,86.232,0.0
2020-12-01 22:50:00,0.0,0.0,15.352,1.305,150.518,1019.11,86.234,0.0
2020-12-01 22:55:00,0.0,0.0,15.26,0.752,155.545,1019.32,86.533,0.0
2020-12-01 23:00:00,0.0,0.0,15.236,0.747,164.077,1019.22,86.69,0.0
2020-12-01 23:05:00,0.0,0.0,15.241,0.937,148.269,1019.43,86.691,0.0
2020-12-01 23:10:00,0.0,0.0,15.13,1.044,149.025,1019.29,84.771,0.0
2020-12-01 23:15:00,0.0,0.0,15.238,0.923,157.609,1019.24,83.763,0.0
2020-12-01 23:20:00,0.0,0.0,14.97,0.774,149.669,1019.24,87.692,0.0
2020-12-01 23:25:00,0.0,0.0,14.824,0.867,150.427,1019.31,88.697,0.0
2020-12-01 23:30:00,0.0,0.0,14.7,1.035,141.217,1019.3,87.694,0.0
2020-12-01 23:35:00,0.0,0.0,14.592,0.845,145.915,1019.32,87.688,0.0
2020-12-01 23:40:00,0.0,0.0,14.697,1.102,144.283,1019.54,89.703,0.0
2020-12-01 23:45:00,0.0,0.0,14.701,1.039,134.322,1019.4,88.564,0.0
2020-12-01 23:50:00,0.0,0.0,14.697,1.367,139.832,1019.39,88.437,0.0
2020-12-01 23:55:00,0.0,0.0,14.699,1.179,132.574,1019.43,88.468,0.0
2020-12-02 00:00:00,0.0,0.0,14.543,1.147,132.946,1019.38,88.644,0.0
2020-12-02 00:05:00,0.0,0.0,14.439,0.923,134.779,1019.28,89.647,0.0
2020-12-02 00:10:00,0.0,0.0,14.33,0.908,124.072,1019.17,87.634,0.0
2020-12-02 00:15:00,0.0,0.0,14.439,0.655,131.605,1019.28,88.644,0.0
2020-12-02 00:20:00,0.0,0.0,14.436,1.059,116.867,1019.28,88.64,0.0
2020-12-02 00:25:00,0.0,0.0,14.649,1.336,97.166,1019.28,88.64,0.0
2020-12-02 00:30:00,0.0,0.0,14.754,1.931,93.969,1019.07,86.629,0.0
2020-12-02 00:35:00,0.0,0.0,14.875,2.011,105.38,1019.18,87.636,0.0
2020-12-02 00:40:00,0.0,0.0,14.998,1.276,125.944,1018.96,85.622,0.0
2020-12-02 00:45:00,0.0,0.0,14.89,1.586,137.575,1019.07,86.63,0.0
2020-12-02 00:50:00,0.0,0.0,14.735,1.255,136.233,1019.06,87.354,0.0
2020-12-02 00:55:00,0.0,0.0,14.544,1.31,141.769,1019.07,88.158,0.0
2020-12-02 01:00:00,0.0,0.0,14.467,1.233,130.883,1019.06,88.403,0.0
2020-12-02 01:05:00,0.0,0.0,14.437,1.507,127.937,1018.85,88.495,0.0
2020-12-02 01:10:00,0.0,0.0,14.433,1.445,119.394,1018.96,87.641,0.0
2020-12-02 01:15:00,0.0,0.0,14.331,1.453,132.15,1018.99,87.642,0.0
2020-12-02 01:20:00,0.0,0.0,14.439,1.524,127.028,1018.97,87.632,0.0
2020-12-02 01:25:00,0.0,0.0,14.228,1.149,136.151,1018.95,87.638,0.0
2020-12-02 01:30:00,0.0,0.0,14.34,1.81,104.754,1018.95,87.492,0.0
2020-12-02 01:35:00,0.0,0.0,14.507,2.126,91.807,1018.97,87.42,0.0
2020-12-02 01:40:00,0.0,0.0,14.636,2.239,102.179,1018.97,86.643,0.0
2020-12-02 01:45:00,0.0,0.0,14.518,1.852,97.725,1018.97,85.535,0.0
2020-12-02 01:50:00,0.0,0.0,14.838,2.51,76.337,1018.97,86.539,0.0
2020-12-02 01:55:00,0.0,0.0,14.734,3.126,82.642,1018.97,86.539,0.0
2020-12-02 02:00:00,0.0,0.0,14.73,2.493,83.135,1018.96,86.543,0.0
2020-12-02 02:05:00,0.0,0.0,14.73,2.857,82.311,1018.75,86.54,0.0
2020-12-02 02:10:00,0.0,0.0,14.64,2.77,80.517,1018.86,86.541,0.0
2020-12-02 02:15:00,0.0,0.0,14.544,2.762,78.869,1018.85,86.637,0.0
2020-12-02 02:20:00,0.0,0.0,14.5,2.468,91.607,1018.65,86.636,0.0
2020-12-02 02:25:00,0.0,0.0,14.5,3.167,84.732,1018.76,86.631,0.0
2020-12-02 02:30:00,0.0,0.0,14.5,2.709,91.044,1018.77,84.534,0.0
2020-12-02 02:35:00,0.0,0.0,14.607,2.717,83.141,1018.76,86.413,0.0
2020-12-02 02:40:00,0.0,0.0,14.398,2.186,86.411,1018.75,85.641,0.0
2020-12-02 02:45:00,0.0,0.0,14.295,1.344,87.06,1018.75,87.64,0.0
2020-12-02 02:50:00,0.0,0.0,14.192,1.412,95.09,1018.55,86.637,0.0
2020-12-02 02:55:00,0.0,0.0,14.299,0.794,99.473,1018.65,86.638,0.0
2020-12-02 03:00:00,0.0,0.0,14.3,0.449,91.796,1018.65,86.636,0.0
2020-12-02 03:05:00,0.0,0.0,14.297,0.52,128.353,1018.65,86.635,0.0
2020-12-02 03:10:00,0.0,0.0,14.301,0.658,144.385,1018.66,86.632,0.0
2020-12-02 03:15:00,0.0,0.0,14.297,0.574,130.152,1018.66,86.635,0.0
2020-12-02 03:20:00,0.0,0.0,14.299,1.227,111.342,1018.66,86.634,0.0
2020-12-02 03:25:00,0.0,0.0,14.3,1.223,114.653,1018.45,86.599,0.0
2020-12-02 03:30:00,0.0,0.0,14.396,0.851,121.853,1018.34,86.278,0.0
2020-12-02 03:35:00,0.0,0.0,14.489,0.987,123.048,1018.45,84.632,0.0
2020-12-02 03:40:00,0.0,0.0,14.592,1.196,117.943,1018.44,85.811,0.0
2020-12-02 03:45:00,0.0,0.0,14.485,1.004,113.674,1018.45,85.736,0.0
2020-12-02 03:50:00,0.0,0.0,14.492,0.843,141.279,1018.44,85.633,0.0
2020-12-02 03:55:00,0.0,0.0,14.697,1.738,118.418,1018.44,85.637,0.0
2020-12-02 04:00:00,0.0,0.0,14.588,1.551,111.219,1018.45,83.623,0.0
2020-12-02 04:05:00,0.0,0.0,14.803,1.046,120.169,1018.45,84.629,0.0
2020-12-02 04:10:00,0.0,0.0,14.698,1.09,124.111,1018.44,84.624,0.0
2020-12-02 04:15:00,0.0,0.0,14.637,1.16,114.293,1018.44,84.626,0.0
2020-12-02 04:20:00,0.0,0.0,14.599,1.381,134.259,1018.45,84.633,0.0
2020-12-02 04:25:00,0.0,0.0,14.596,1.785,138.284,1018.23,84.631,0.0
2020-12-02 04:30:00,0.0,0.0,14.584,1.716,140.364,1018.56,84.629,0.0
2020-12-02 04:35:00,0.0,0.0,14.337,1.162,137.623,1018.45,84.804,0.0
2020-12-02 04:40:00,0.0,0.0,14.121,1.079,137.25,1018.46,86.814,0.0
2020-12-02 04:45:00,0.0,0.0,14.016,1.079,142.004,1018.45,85.809,0.0
2020-12-02 04:50:00,0.0,0.0,13.906,1.336,116.535,1018.67,85.804,0.0
2020-12-02 04:55:00,0.0,0.0,14.038,1.901,102.555,1018.57,85.814,0.0
2020-12-02 05:00:00,0.0,0.0,14.13,2.089,110.621,1018.57,85.812,0.0
2020-12-02 05:05:00,0.0,0.0,14.237,2.145,103.789,1018.77,85.629,0.0
2020-12-02 05:10:00,0.0,0.0,14.3,2.225,103.199,1018.66,85.633,0.0
2020-12-02 05:15:00,0.0,0.0,14.232,1.845,114.699,1018.87,85.63,0.0
2020-12-02 05:20:00,0.0,0.0,14.188,1.19,127.617,1018.76,85.634,0.0
2020-12-02 05:25:00,0.0,0.0,14.1,1.189,147.353,1018.97,85.632,0.0
2020-12-02 05:30:00,0.0,0.0,14.01,0.615,177.829,1018.87,85.81,0.0
2020-12-02 05:35:00,0.0,0.0,13.806,0.853,157.713,1019.08,87.824,0.0
2020-12-02 05:40:00,0.0,0.0,13.697,1.378,163.126,1018.97,86.816,0.0
2020-12-02 05:45:00,0.0,0.0,13.8,1.374,172.948,1018.98,86.78,0.0
2020-12-02 05:50:00,0.0,0.0,13.799,1.39,174.605,1018.98,86.824,0.0
2020-12-02 05:55:00,0.0,0.0,13.806,1.339,178.188,1018.97,86.815,0.0
2020-12-02 06:00:00,0.0,0.0,13.804,1.168,169.423,1019.19,86.817,0.0
2020-12-02 06:05:00,0.0,0.0,13.592,1.362,168.869,1019.3,86.819,0.0
2020-12-02 06:10:00,0.0,0.0,13.697,1.348,160.861,1019.41,86.819,0.0
2020-12-02 06:15:00,0.0,0.0,13.701,1.662,147.521,1019.3,86.815,0.0
2020-12-02 06:20:00,0.0,0.0,13.482,1.719,137.629,1019.52,88.834,0.0
2020-12-02 06:25:00,0.0,0.0,13.592,1.82,141.582,1019.63,87.503,0.0
2020-12-02 06:30:00,0.0,0.0,13.591,1.338,166.813,1019.52,87.709,0.0
2020-12-02 06:35:00,0.0,0.0,13.591,1.561,157.338,1019.74,87.825,0.0
2020-12-02 06:40:00,0.0,0.0,13.373,1.22,139.3,1019.63,87.825,0.0
2020-12-02 06:45:00,0.0,0.0,13.269,0.956,143.018,1019.63,89.843,0.0
2020-12-02 06:50:00,0.0,0.0,13.133,0.863,152.925,1019.85,88.835,0.0
2020-12-02 06:55:00,0.0,0.0,13.031,0.764,163.962,1019.75,88.841,0.0
2020-12-02 07:00:00,0.185,0.01,13.132,1.067,163.857,1019.75,88.843,0.0
2020-12-02 07:05:00,3.172,0.158,13.138,0.797,145.835,1019.74,88.836,0.0
2020-12-02 07:10:00,9.889,0.484,12.924,0.789,155.27,1019.96,88.836,0.0
2020-12-02 07:15:00,18.849,0.916,13.1,0.922,148.098,1020.06,88.841,0.013
2020-12-02 07:20:00,30.533,1.594,13.1,0.577,139.027,1019.95,88.835,0.218
2020-12-02 07:25:00,46.205,2.324,13.116,0.815,141.494,1019.96,88.843,0.397
2020-12-02 07:30:00,56.658,2.739,13.236,1.207,154.541,1020.16,88.842,0.47
2020-12-02 07:35:00,61.97,2.949,13.372,1.375,156.446,1020.26,88.828,0.536
2020-12-02 07:40:00,67.035,3.301,13.492,1.54,144.872,1020.37,88.834,0.616
2020-12-02 07:45:00,75.144,3.7,13.595,1.698,148.181,1020.27,87.825,0.726
2020-12-02 07:50:00,100.253,4.827,13.696,1.76,140.312,1020.47,86.824,0.938
2020-12-02 07:55:00,122.366,5.839,13.801,1.693,148.317,1020.36,87.829,1.152
2020-12-02 08:00:00,151.544,7.271,13.921,1.976,141.505,1020.57,85.823,1.437
2020-12-02 08:05:00,176.56,8.354,14.126,2.045,138.804,1020.68,86.829,1.711
2020-12-02 08:10:00,170.585,8.185,14.324,1.888,151.921,1020.57,84.816,1.716
2020-12-02 08:15:00,195.422,9.215,14.43,2.549,141.543,1020.79,83.81,2.083
2020-12-02 08:20:00,195.455,10.629,14.6,2.2,138.824,1020.69,84.813,2.058
2020-12-02 08:25:00,212.405,10.4,14.845,1.981,130.146,1020.68,82.801,2.158
2020-12-02 08:30:00,236.032,14.532,15.018,2.389,132.73,1020.67,81.387,2.604
2020-12-02 08:35:00,284.939,24.208,15.127,2.913,95.641,1020.68,79.905,3.107
2020-12-02 08:40:00,296.168,19.251,15.344,2.258,124.358,1020.9,78.896,3.371
2020-12-02 08:45:00,366.611,27.161,15.534,2.236,128.047,1021.01,77.889,3.864
2020-12-02 08:50:00,377.021,30.481,15.636,2.931,104.998,1021.11,78.891,3.865
2020-12-02 08:55:00,250.69,22.172,15.526,3.304,108.426,1021.0,76.882,2.723
2020-12-02 09:00:00,210.708,20.087,15.426,3.129,124.791,1021.21,78.293,2.213
2020-12-02 09:05:00,272.691,26.232,15.529,2.507,124.166,1021.1,78.315,2.856
2020-12-02 09:10:00,275.13,25.488,15.741,2.887,118.51,1021.1,77.887,2.977
2020-12-02 09:15:00,286.882,23.939,15.632,3.585,115.57,1021.1,75.873,3.101
2020-12-02 09:20:00,269.522,21.855,15.851,3.818,93.041,1021.1,76.883,2.887
2020-12-02 09:25:00,260.621,23.441,15.746,3.193,87.899,1021.1,76.878,2.817
2020-12-02 09:30:00,224.368,20.599,15.958,2.589,90.744,1021.1,76.88,2.371
2020-12-02 09:35:00,237.75,23.059,16.06,3.403,87.182,1021.32,74.868,2.517
2020-12-02 09:40:00,237.109,24.741,15.955,3.851,99.182,1021.21,73.863,2.503
2020-12-02 09:45:00,238.511,23.21,15.958,4.032,99.108,1021.22,74.865,2.511
2020-12-02 09:50:00,239.451,21.039,16.164,3.156,81.847,1021.22,74.866,2.528
2020-12-02 09:55:00,239.346,18.593,16.288,2.409,106.892,1021.21,74.869,2.532
2020-12-02 10:00:00,279.115,23.4,16.397,3.161,112.978,1021.21,72.853,2.99
2020-12-02 10:05:00,289.031,27.892,16.292,3.593,116.844,1021.21,71.848,3.135
2020-12-02 10:10:00,291.116,25.89,16.505,2.635,135.457,1021.21,72.855,3.159
2020-12-02 10:15:00,319.94,27.368,16.609,2.916,120.556,1021.2,70.844,3.471
2020-12-02 10:20:00,319.976,29.274,16.506,3.546,105.035,1021.2,71.846,3.455
2020-12-02 10:25:00,320.743,30.469,16.714,3.788,106.38,1021.2,71.849,3.428
2020-12-02 10:30:00,350.555,29.902,16.816,3.337,101.892,1021.0,69.842,3.732
2020-12-02 10:35:00,378.37,35.354,16.918,3.745,108.431,1021.1,70.843,3.984
2020-12-02 10:40:00,444.185,40.068,16.81,3.801,92.119,1020.89,70.849,4.352
2020-12-02 10:45:00,721.515,54.519,17.392,3.655,107.357,1020.78,68.833,7.852
2020-12-02 10:50:00,739.678,60.046,17.554,3.267,109.634,1020.67,67.824,8.697
2020-12-02 10:55:00,631.038,61.508,17.662,3.761,104.36,1020.56,66.815,7.783
2020-12-02 11:00:00,352.367,41.161,17.371,2.951,119.724,1020.67,67.823,6.482
2020-12-02 11:05:00,492.637,41.595,17.363,1.796,105.471,1020.46,69.03,7.146
2020-12-02 11:10:00,594.669,52.639,17.77,4.002,109.681,1020.35,67.823,7.783
2020-12-02 11:15:00,629.588,54.388,17.874,2.858,141.598,1020.24,67.819,7.982
2020-12-02 11:20:00,638.408,56.182,17.982,3.013,121.204,1020.12,67.823,8.014
2020-12-02 11:25:00,640.215,55.285,18.137,2.278,146.286,1020.02,65.812,8.068
2020-12-02 11:30:00,654.492,56.104,18.432,3.373,124.684,1019.89,66.816,8.093
2020-12-02 11:35:00,667.017,63.065,18.32,4.174,110.799,1019.79,64.809,8.253
2020-12-02 11:40:00,697.853,63.532,18.325,3.922,124.101,1019.68,65.938,8.658
2020-12-02 11:45:00,682.777,61.091,18.33,3.644,117.6,1019.56,65.812,8.617
